Timestamps,ICT,"U06, U06A, U05B",OBS,"U05, U04, U04B, GEO",TEG,LIB,MEK,SOC,S01,D04,air temperature,Atm pressure mm of mercury,Relative humidity (%),hour,day_of_week,month,is_weekend,lag_1,rolling_3h,rolling_6h
2023-11-28 07:00:00,195.6,126.0,7.388,154.5,5,100.3,20.7,149.5,9.5,19.7,0.2553191489361702,0.9538659793814434,0.93,7,1,11,0,178.9,177.5666666666667,164.91666666666666
2023-11-28 08:00:00,187.2,147.7,7.329999999999999,181.6,5,132.8,29.1,177.5,15.8,22.4,0.2553191489361702,0.9528350515463917,0.93,8,1,11,0,195.6,187.23333333333335,171.03333333333333
2023-11-28 09:00:00,198.1,175.0,7.478,214.6,5,143.8,32.6,188.1,24.3,22.3,0.2765957446808511,0.9529639175257731,0.93,9,1,11,0,187.2,193.63333333333335,178.85
2023-11-28 10:00:00,234.1,209.4,7.387,226.2,5,151.5,32.2,198.0,29.6,18.4,0.2765957446808511,0.9529639175257731,0.93,10,1,11,0,198.1,206.4666666666667,192.01666666666665
2023-11-28 11:00:00,240.7,220.3,7.721,230.9,5,150.6,34.2,197.9,22.6,21.2,0.2978723404255319,0.9529639175257731,0.93,11,1,11,0,234.1,224.30000000000004,205.76666666666665
2023-11-28 12:00:00,223.9,224.9,7.845000000000001,209.9,5,158.2,33.8,206.9,27.6,23.0,0.2765957446808511,0.9538659793814434,0.93,12,1,11,0,240.7,232.9,213.26666666666665
2023-11-28 13:00:00,225.9,229.5,7.631,215.7,5,155.9,33.6,197.7,23.0,23.8,0.2765957446808511,0.9538659793814434,0.86,13,1,11,0,223.9,230.1666666666667,218.3166666666667
2023-11-28 14:00:00,236.0,226.3,7.301,203.8,5,157.0,35.1,198.5,28.3,21.6,0.2765957446808511,0.9547680412371133,0.93,14,1,11,0,225.9,228.60000000000005,226.44999999999996
2023-11-28 15:00:00,235.3,208.2,7.508999999999999,205.6,6,156.8,35.0,188.4,36.7,20.9,0.2765957446808511,0.955798969072165,0.86,15,1,11,0,236.0,232.40000000000006,232.65
2023-11-28 16:00:00,238.4,200.7,7.692,191.0,5,147.0,37.4,173.1,40.8,27.1,0.2553191489361702,0.9568298969072164,0.93,16,1,11,0,235.3,236.56666666666672,233.36666666666667
2023-11-28 17:00:00,202.3,171.6,7.837,174.2,5,131.2,29.9,159.8,34.5,22.8,0.2553191489361702,0.9577319587628866,0.93,17,1,11,0,238.4,225.33333333333337,226.9666666666667
2023-11-28 18:00:00,192.3,167.3,7.848,155.4,6,118.5,28.2,149.6,41.0,28.2,0.2553191489361702,0.9577319587628866,0.93,18,1,11,0,202.3,211.00000000000003,221.70000000000002
2023-11-28 19:00:00,186.3,156.4,7.867,147.4,5,101.8,23.3,139.5,45.1,29.6,0.2553191489361702,0.9587628865979382,0.86,19,1,11,0,192.3,193.6333333333334,215.10000000000002
2023-11-28 20:00:00,183.7,139.2,7.913,135.1,5,93.29999999999998,22.6,121.7,31.5,29.3,0.23404255319148937,0.9596649484536083,0.93,20,1,11,0,186.3,187.43333333333337,206.38333333333333
2023-11-28 21:00:00,157.1,127.3,7.903,130.7,6,73.10000000000001,22.8,102.4,23.6,26.5,0.23404255319148937,0.9606958762886598,0.93,21,1,11,0,183.7,175.70000000000005,193.35
2023-11-28 22:00:00,144.2,126.2,7.835,125.4,5,72.0,17.4,90.7,3.4,20.6,0.23404255319148937,0.9617268041237113,0.93,22,1,11,0,157.1,161.66666666666669,177.65
2023-11-28 23:00:00,136.7,119.9,7.896,117.6,4,68.6,18.3,87.89999999999999,3.5,18.6,0.23404255319148937,0.9617268041237113,0.93,23,1,11,0,144.2,146.00000000000003,166.71666666666667
2023-11-29 00:00:00,126.2,113.9,7.521,119.2,5,53.8,18.8,86.7,6.0,15.6,0.23404255319148937,0.9626288659793815,0.93,0,2,11,0,136.7,135.70000000000002,155.7
2023-11-29 01:00:00,124.9,110.0,7.502,117.2,4,52.90000000000001,19.0,81.30000000000001,5.9,14.3,0.23404255319148937,0.9636597938144329,0.93,1,2,11,0,126.2,129.2666666666667,145.46666666666667
2023-11-29 02:00:00,123.5,109.3,7.53,115.7,5,53.6,18.9,78.3,6.0,13.5,0.23404255319148937,0.9636597938144329,0.93,2,2,11,0,124.9,124.86666666666672,135.4333333333333
2023-11-29 03:00:00,121.5,107.7,7.558999999999999,112.4,4,53.4,18.6,77.7,3.5,12.4,0.2127659574468085,0.9645618556701031,0.93,3,2,11,0,123.5,123.30000000000005,129.5
2023-11-29 04:00:00,120.3,105.5,7.423,119.3,5,54.40000000000001,19.2,78.5,3.4,12.5,0.19148936170212766,0.9644329896907216,0.93,4,2,11,0,121.5,121.7666666666667,125.51666666666667
2023-11-29 05:00:00,126.2,110.5,7.594,118.9,5,55.3,20.0,85.10000000000001,3.5,13.4,0.1702127659574468,0.9654639175257732,1.0,5,2,11,0,120.3,122.6666666666667,123.76666666666667
2023-11-29 06:00:00,150.9,114.9,7.467000000000001,135.3,5,75.19999999999999,20.1,104.5,3.4,13.0,0.19148936170212766,0.9654639175257732,0.93,6,2,11,0,126.2,132.4666666666667,127.88333333333333
2023-11-29 07:00:00,208.3,127.2,7.526999999999999,141.8,5,107.0,25.0,146.4,9.9,16.9,0.19148936170212766,0.9664948453608248,0.93,7,2,11,0,150.9,161.80000000000004,141.78333333333333
2023-11-29 08:00:00,218.7,150.3,7.582,166.0,6,146.1,32.9,176.1,17.0,21.4,0.2127659574468085,0.9675257731958762,0.93,8,2,11,0,208.3,192.63333333333335,157.65
2023-11-29 09:00:00,235.7,185.1,7.49,195.1,5,149.1,36.2,179.6,18.7,21.7,0.2127659574468085,0.9675257731958762,0.93,9,2,11,0,218.7,220.9,176.6833333333333
2023-11-29 10:00:00,250.8,211.6,8.605,208.7,5,150.6,45.1,186.6,28.2,19.9,0.19148936170212766,0.9684278350515464,1.0,10,2,11,0,235.7,235.0666666666667,198.4333333333333
2023-11-29 11:00:00,250.6,215.5,8.224,217.5,5,154.1,47.2,181.5,32.3,19.8,0.19148936170212766,0.9684278350515464,1.0,11,2,11,0,250.8,245.70000000000005,219.16666666666666
2023-11-29 12:00:00,240.0,219.7,7.625999999999999,212.9,5,155.2,47.3,196.0,27.7,20.7,0.19148936170212766,0.9684278350515464,1.0,12,2,11,0,250.6,247.13333333333335,234.01666666666668
2023-11-29 13:00:00,238.1,209.2,7.426,207.3,5,158.2,48.6,203.9,24.6,24.1,0.19148936170212766,0.9684278350515464,1.0,13,2,11,0,240.0,242.9,238.98333333333335
2023-11-29 14:00:00,233.7,212.0,8.134,211.3,5,156.8,49.4,206.6,30.4,18.8,0.19148936170212766,0.9694587628865978,1.0,14,2,11,0,238.1,237.26666666666668,241.48333333333335
2023-11-29 15:00:00,231.5,221.9,7.515,204.4,6,153.2,52.2,186.5,42.0,21.6,0.2127659574468085,0.9694587628865978,0.93,15,2,11,0,233.7,234.43333333333337,240.78333333333333
2023-11-29 16:00:00,239.4,212.5,7.832999999999999,185.7,6,145.8,50.8,178.3,46.5,23.0,0.2127659574468085,0.9694587628865978,0.93,16,2,11,0,231.5,234.8666666666667,238.88333333333333
2023-11-29 17:00:00,234.3,165.1,7.954,160.5,5,126.1,41.1,165.6,46.3,24.5,0.2127659574468085,0.9694587628865978,0.93,17,2,11,0,239.4,235.06666666666672,236.16666666666666
2023-11-29 18:00:00,226.0,156.2,8.039,136.5,6,114.2,29.3,154.1,47.5,27.2,0.19148936170212766,0.9694587628865978,1.0,18,2,11,0,234.3,233.23333333333338,233.83333333333334
2023-11-29 19:00:00,198.8,145.5,8.087,126.6,5,102.0,22.4,137.0,54.2,25.0,0.2127659574468085,0.9694587628865978,0.93,19,2,11,0,226.0,219.70000000000005,227.28333333333333
2023-11-29 20:00:00,157.4,126.0,7.846,122.9,6,92.4,22.7,121.4,53.3,29.5,0.2127659574468085,0.9694587628865978,0.93,20,2,11,0,198.8,194.0666666666667,214.5666666666667
2023-11-29 21:00:00,150.5,120.7,8.062000000000001,119.2,5,73.89999999999999,22.5,100.9,43.0,22.0,0.2127659574468085,0.9694587628865978,0.93,21,2,11,0,157.4,168.90000000000003,201.0666666666667
2023-11-29 22:00:00,142.2,115.3,7.938,116.6,5,72.00000000000001,21.3,88.5,11.1,18.7,0.19148936170212766,0.9694587628865978,1.0,22,2,11,0,150.5,150.03333333333336,184.86666666666667
2023-11-29 23:00:00,135.6,111.8,8.030000000000001,111.0,5,69.6,21.5,85.3,3.5,19.6,0.19148936170212766,0.9684278350515464,0.93,23,2,11,0,142.2,142.76666666666668,168.41666666666666
2023-11-30 00:00:00,130.9,110.6,7.633999999999999,110.2,5,53.60000000000001,21.4,83.2,6.1,15.7,0.19148936170212766,0.9684278350515464,1.0,0,3,11,0,135.6,136.23333333333338,152.5666666666667
2023-11-30 01:00:00,127.9,109.5,7.6,109.1,5,52.2,18.9,75.4,6.0,13.1,0.2127659574468085,0.9675257731958762,1.0,1,3,11,0,130.9,131.4666666666667,140.75
2023-11-30 02:00:00,145.8,108.9,7.404,109.3,4,54.3,18.5,75.4,6.1,12.1,0.2553191489361702,0.9666237113402062,1.0,2,3,11,0,127.9,134.8666666666667,138.81666666666666
2023-11-30 03:00:00,152.4,109.4,7.665,112.6,5,54.6,18.4,75.0,3.4,11.5,0.2978723404255319,0.9666237113402062,0.93,3,3,11,0,145.8,142.0333333333334,139.13333333333333
2023-11-30 04:00:00,154.1,106.0,7.385,120.1,5,56.50000000000001,17.9,77.1,3.7,11.7,0.2978723404255319,0.9655927835051545,0.93,4,3,11,0,152.4,150.76666666666674,141.11666666666665
2023-11-30 05:00:00,150.0,111.5,7.569999999999999,119.0,5,56.4,18.4,83.8,3.4,12.8,0.3191489361702128,0.9645618556701031,0.86,5,3,11,0,154.1,152.1666666666667,143.51666666666668
2023-11-30 06:00:00,151.3,113.3,7.585999999999999,135.9,5,74.50000000000001,19.2,102.9,3.7,13.7,0.3191489361702128,0.9645618556701031,0.93,6,3,11,0,150.0,151.80000000000004,146.91666666666669
2023-11-30 07:00:00,193.5,127.0,7.472,146.8,5,105.0,23.4,148.4,9.9,14.8,0.3404255319148936,0.9636597938144329,0.93,7,3,11,0,151.3,164.93333333333337,157.85
2023-11-30 08:00:00,199.3,149.5,7.656,171.3,4,136.4,46.4,174.5,17.8,17.8,0.3404255319148936,0.9636597938144329,0.93,8,3,11,0,193.5,181.3666666666667,166.76666666666668
2023-11-30 09:00:00,218.1,178.0,7.479,202.5,5,145.2,53.5,196.0,24.0,19.5,0.3404255319148936,0.9636597938144329,0.93,9,3,11,0,199.3,203.63333333333335,177.7166666666667
2023-11-30 10:00:00,241.8,198.4,7.601,216.5,5,150.6,46.3,202.1,33.0,18.9,0.3191489361702128,0.9636597938144329,0.93,10,3,11,0,218.1,219.73333333333338,192.33333333333334
2023-11-30 11:00:00,223.3,211.2,7.391,225.9,4,148.2,44.8,197.5,20.1,18.9,0.3191489361702128,0.9636597938144329,0.93,11,3,11,0,241.8,227.73333333333335,204.55000000000004
2023-11-30 12:00:00,227.6,209.8,7.501,214.6,5,155.1,43.8,204.3,25.0,22.3,0.3191489361702128,0.9626288659793815,0.93,12,3,11,0,223.3,230.90000000000006,217.26666666666668
2023-11-30 13:00:00,252.6,214.5,7.506,215.8,4,157.5,44.5,198.7,23.0,19.3,0.3191489361702128,0.9626288659793815,0.93,13,3,11,0,227.6,234.50000000000003,227.11666666666667
2023-11-30 14:00:00,262.8,215.0,8.019,223.1,5,151.1,47.8,192.4,29.3,20.6,0.3191489361702128,0.9617268041237113,0.93,14,3,11,0,252.6,247.6666666666667,237.69999999999996
2023-11-30 15:00:00,236.8,209.1,7.925999999999999,206.6,5,153.8,45.8,174.7,36.9,18.5,0.3191489361702128,0.9617268041237113,0.93,15,3,11,0,262.8,250.73333333333335,240.8166666666667
2023-11-30 16:00:00,223.9,202.3,8.02,201.1,4,140.4,40.7,167.1,44.1,21.6,0.2978723404255319,0.9617268041237113,1.0,16,3,11,0,236.8,241.1666666666667,237.83333333333334
2023-11-30 17:00:00,224.8,179.5,8.619,180.0,6,124.6,32.3,162.8,41.9,22.2,0.2978723404255319,0.9617268041237113,0.93,17,3,11,0,223.9,228.50000000000003,238.08333333333334
2023-11-30 18:00:00,228.5,165.9,9.035,147.4,5,113.0,24.9,149.3,44.3,25.2,0.2978723404255319,0.9617268041237113,0.93,18,3,11,0,224.8,225.73333333333338,238.23333333333335
2023-11-30 19:00:00,201.5,157.5,8.879,137.3,6,100.6,19.5,143.5,41.2,29.7,0.2765957446808511,0.9617268041237113,1.0,19,3,11,0,228.5,218.26666666666674,229.7166666666667
2023-11-30 20:00:00,162.6,137.3,9.124,125.1,6,93.79999999999998,17.6,125.4,37.0,30.6,0.2765957446808511,0.9617268041237113,0.93,20,3,11,0,201.5,197.5333333333334,213.01666666666665
2023-11-30 21:00:00,178.4,134.8,8.719,122.4,4,75.39999999999999,20.5,103.2,28.2,28.1,0.2765957446808511,0.9617268041237113,0.93,21,3,11,0,162.6,180.83333333333337,203.28333333333333
2023-11-30 22:00:00,164.1,125.5,8.736,117.5,5,72.8,21.8,95.3,4.1,20.7,0.2765957446808511,0.9617268041237113,0.93,22,3,11,0,178.4,168.3666666666667,193.3166666666667
2023-11-30 23:00:00,157.6,116.5,7.925,111.8,5,71.60000000000001,18.4,89.39999999999999,4.0,18.5,0.2765957446808511,0.9617268041237113,0.93,23,3,11,0,164.1,166.70000000000005,182.11666666666667
2023-12-01 00:00:00,127.2,112.3,7.445,112.0,4,55.2,18.2,86.3,6.2,15.2,0.2765957446808511,0.9617268041237113,0.86,0,4,12,0,157.6,149.63333333333338,165.23333333333332
2023-12-01 01:00:00,126.5,108.4,7.494,111.7,5,55.5,17.2,85.89999999999999,6.1,12.8,0.2765957446808511,0.9617268041237113,0.86,1,4,12,0,127.2,137.10000000000005,152.73333333333332
2023-12-01 02:00:00,124.6,106.9,7.425,112.4,4,54.5,17.0,84.9,5.8,12.2,0.2553191489361702,0.9617268041237113,1.0,2,4,12,0,126.5,126.10000000000004,146.4
2023-12-01 03:00:00,126.2,106.0,7.532999999999999,110.6,5,55.10000000000001,17.0,85.9,3.6,11.3,0.2553191489361702,0.9617268041237113,0.93,3,4,12,0,124.6,125.76666666666671,137.70000000000002
2023-12-01 04:00:00,123.2,106.7,7.442,118.5,4,55.4,17.1,84.8,3.2,11.4,0.2553191489361702,0.9617268041237113,1.0,4,4,12,0,126.2,124.6666666666667,130.88333333333333
2023-12-01 05:00:00,148.2,114.3,7.675,116.5,5,55.40000000000001,17.6,92.5,3.6,11.7,0.2553191489361702,0.9617268041237113,0.93,5,4,12,0,123.2,132.53333333333336,129.31666666666666
2023-12-01 06:00:00,178.8,117.5,7.464,131.4,5,75.89999999999999,18.3,107.7,3.4,13.4,0.2553191489361702,0.9606958762886598,1.0,6,4,12,0,148.2,150.0666666666667,137.91666666666666
2023-12-01 07:00:00,198.6,131.1,7.513,140.4,5,107.9,21.1,148.9,8.9,15.3,0.2765957446808511,0.9606958762886598,0.86,7,4,12,0,178.8,175.20000000000005,149.93333333333334
2023-12-01 08:00:00,199.9,156.7,7.518,157.2,5,133.8,25.4,170.1,13.8,18.3,0.2765957446808511,0.9606958762886598,0.93,8,4,12,0,198.6,192.4333333333334,162.48333333333335
2023-12-01 09:00:00,209.0,177.0,7.497,182.3,4,142.0,33.5,178.2,19.2,22.9,0.2978723404255319,0.9606958762886598,0.93,9,4,12,0,199.9,202.50000000000003,176.28333333333333
2023-12-01 10:00:00,255.2,205.4,7.516,195.1,5,147.5,31.8,189.7,30.9,20.1,0.3191489361702128,0.9606958762886598,0.93,10,4,12,0,209.0,221.3666666666667,198.28333333333333
2023-12-01 11:00:00,250.2,207.0,7.602,201.2,5,151.8,32.9,184.1,23.0,22.4,0.2765957446808511,0.9606958762886598,1.0,11,4,12,0,255.2,238.13333333333335,215.28333333333333
2023-12-01 12:00:00,259.4,203.9,7.497,202.1,5,149.9,32.6,185.7,30.6,24.9,0.2765957446808511,0.9606958762886598,1.0,12,4,12,0,250.2,254.93333333333337,228.71666666666667
2023-12-01 13:00:00,230.6,206.1,7.557,195.0,5,149.4,29.4,187.9,23.6,24.3,0.3191489361702128,0.9606958762886598,0.86,13,4,12,0,259.4,246.73333333333335,234.04999999999998
2023-12-01 14:00:00,226.7,212.3,7.435,187.4,5,147.4,32.2,181.3,27.6,23.1,0.3191489361702128,0.9606958762886598,0.86,14,4,12,0,230.6,238.9,238.51666666666665
2023-12-01 15:00:00,215.1,212.5,7.621,180.4,5,145.8,30.5,173.0,40.2,22.5,0.2978723404255319,0.9606958762886598,0.93,15,4,12,0,226.7,224.13333333333335,239.53333333333333
2023-12-01 16:00:00,205.8,206.3,7.926,172.6,5,134.6,31.3,174.8,45.8,22.1,0.2978723404255319,0.9606958762886598,0.86,16,4,12,0,215.1,215.8666666666667,231.29999999999998
2023-12-01 17:00:00,200.3,159.2,8.177999999999999,156.3,5,120.7,25.4,157.0,40.7,22.4,0.2978723404255319,0.9606958762886598,0.86,17,4,12,0,205.8,207.06666666666672,222.98333333333332
2023-12-01 18:00:00,206.3,154.5,8.073,127.9,4,113.0,25.1,148.4,40.7,27.3,0.2978723404255319,0.9617268041237113,0.86,18,4,12,0,200.3,204.13333333333335,214.13333333333335
2023-12-01 19:00:00,208.6,151.1,8.171999999999999,119.3,10,101.6,21.2,132.5,41.9,25.3,0.2978723404255319,0.9617268041237113,0.86,19,4,12,0,206.3,205.06666666666672,210.46666666666667
2023-12-01 20:00:00,175.0,136.0,8.144,110.3,11,94.8,18.2,116.5,35.1,22.5,0.2978723404255319,0.9617268041237113,0.86,20,4,12,0,208.6,196.63333333333335,201.85000000000002
2023-12-01 21:00:00,156.3,130.2,8.176,107.6,10,75.5,18.1,97.9,23.5,24.9,0.2978723404255319,0.9626288659793815,0.86,21,4,12,0,175.0,179.9666666666667,192.04999999999998
2023-12-01 22:00:00,135.5,122.6,8.008,105.7,8,73.7,15.8,89.7,3.9,22.0,0.2978723404255319,0.9626288659793815,0.86,22,4,12,0,156.3,155.60000000000002,180.33333333333334
2023-12-01 23:00:00,134.9,112.2,8.168,101.3,5,71.60000000000001,17.4,79.9,3.6,18.7,0.2978723404255319,0.9636597938144329,0.86,23,4,12,0,135.5,142.23333333333338,169.43333333333337
2023-12-02 00:00:00,148.9,108.1,7.433,99.8,5,56.2,17.9,80.4,3.1,18.3,0.2765957446808511,0.9636597938144329,0.93,0,5,12,1,134.9,139.76666666666668,159.86666666666667
2023-12-02 01:00:00,134.2,107.7,7.587999999999999,98.7,5,56.40000000000001,17.7,78.0,3.7,15.2,0.2765957446808511,0.9645618556701031,0.93,1,5,12,1,148.9,139.33333333333337,147.46666666666667
2023-12-02 02:00:00,125.7,106.4,7.531,99.8,4,56.1,17.6,78.60000000000001,3.1,13.9,0.2765957446808511,0.9645618556701031,0.86,2,5,12,1,134.2,136.2666666666667,139.25
2023-12-02 03:00:00,125.4,106.8,7.561999999999999,99.7,4,56.7,17.5,78.2,3.6,12.5,0.2765957446808511,0.9645618556701031,0.86,3,5,12,1,125.7,128.43333333333337,134.1
2023-12-02 04:00:00,124.9,107.0,7.569999999999999,105.5,5,55.4,17.2,78.1,3.2,12.6,0.2765957446808511,0.9655927835051545,0.86,4,5,12,1,125.4,125.33333333333337,132.33333333333334
2023-12-02 05:00:00,152.7,105.7,7.448,105.8,4,56.60000000000001,17.5,78.60000000000001,3.5,12.5,0.2765957446808511,0.9655927835051545,0.86,5,5,12,1,124.9,134.33333333333337,135.29999999999998
2023-12-02 06:00:00,152.2,108.2,7.612,108.9,5,57.7,17.5,78.7,3.4,12.4,0.2553191489361702,0.9655927835051545,0.93,6,5,12,1,152.7,143.26666666666668,135.85
2023-12-02 07:00:00,132.6,108.3,7.42,104.1,4,58.7,18.7,83.4,3.5,13.3,0.2553191489361702,0.9666237113402062,0.86,7,5,12,1,152.2,145.83333333333337,135.58333333333334
2023-12-02 08:00:00,149.5,109.0,7.666,112.8,5,63.00000000000001,20.5,112.6,8.5,14.8,0.2765957446808511,0.9666237113402062,0.8,8,5,12,1,132.6,144.76666666666668,139.54999999999998
2023-12-02 09:00:00,160.5,112.9,7.41,114.4,5,73.5,20.7,139.2,14.4,16.7,0.2765957446808511,0.9675257731958762,0.8,9,5,12,1,149.5,147.5333333333334,145.4
2023-12-02 10:00:00,162.1,120.2,7.606,117.6,4,102.3,24.0,141.9,24.3,20.8,0.2765957446808511,0.9675257731958762,0.86,10,5,12,1,160.5,157.3666666666667,151.6
2023-12-02 11:00:00,164.5,119.6,7.481,110.7,5,103.4,21.6,150.5,34.0,20.9,0.2765957446808511,0.9685567010309278,0.86,11,5,12,1,162.1,162.3666666666667,153.56666666666666
2023-12-02 12:00:00,176.3,121.5,7.462,112.1,5,102.8,20.3,148.7,28.1,21.8,0.2765957446808511,0.9685567010309278,0.86,12,5,12,1,164.5,167.63333333333338,157.58333333333334
2023-12-02 13:00:00,197.9,126.8,7.561,112.7,5,104.3,22.0,145.2,31.7,24.8,0.2765957446808511,0.9695876288659794,0.86,13,5,12,1,176.3,179.56666666666672,168.46666666666667
2023-12-02 14:00:00,199.4,126.8,7.507000000000001,108.1,5,105.6,19.9,132.2,23.4,25.6,0.2765957446808511,0.9695876288659794,0.86,14,5,12,1,197.9,191.20000000000005,176.78333333333333
2023-12-02 15:00:00,206.6,125.8,7.592000000000001,105.6,5,104.0,17.4,121.3,30.0,21.2,0.2765957446808511,0.9695876288659794,0.86,15,5,12,1,199.4,201.30000000000004,184.46666666666667
2023-12-02 16:00:00,180.0,120.6,8.106,103.1,5,104.5,19.5,111.3,35.3,19.9,0.2765957446808511,0.9704896907216495,0.86,16,5,12,1,206.6,195.33333333333337,187.45000000000002
2023-12-02 17:00:00,163.3,115.5,8.107,106.4,5,94.4,20.2,98.7,37.6,20.1,0.2765957446808511,0.9704896907216495,0.86,17,5,12,1,180.0,183.30000000000004,187.25
2023-12-02 18:00:00,140.1,115.9,8.126,108.3,4,79.39999999999999,20.8,94.4,37.1,24.0,0.2765957446808511,0.971520618556701,0.86,18,5,12,1,163.3,161.13333333333335,181.2166666666667
2023-12-02 19:00:00,136.0,114.3,8.14,103.7,5,57.00000000000001,17.4,98.5,24.9,28.1,0.2553191489361702,0.971520618556701,0.93,19,5,12,1,140.1,146.4666666666667,170.9
2023-12-02 20:00:00,135.1,113.4,8.052,102.5,5,57.5,15.8,101.2,10.2,20.8,0.2765957446808511,0.971520618556701,0.86,20,5,12,1,136.0,137.06666666666672,160.18333333333334
2023-12-02 21:00:00,134.0,115.0,8.137,99.6,4,56.1,15.0,102.8,11.4,21.3,0.2765957446808511,0.971520618556701,0.86,21,5,12,1,135.1,135.0333333333334,148.08333333333334
2023-12-02 22:00:00,144.6,112.3,8.066,101.7,5,56.1,14.6,94.2,17.1,22.3,0.2553191489361702,0.9721649484536082,0.93,22,5,12,1,134.0,137.90000000000003,142.1833333333333
2023-12-02 23:00:00,149.3,108.0,8.055,99.9,4,55.3,16.9,88.2,17.0,20.8,0.2553191489361702,0.9731958762886599,0.93,23,5,12,1,144.6,142.63333333333338,139.85
2023-12-03 00:00:00,127.4,106.4,7.582999999999999,100.0,5,53.8,17.3,85.7,5.8,17.0,0.2553191489361702,0.9731958762886599,0.93,0,6,12,1,149.3,140.43333333333337,137.73333333333332
2023-12-03 01:00:00,126.3,104.6,7.469,100.4,4,55.8,17.3,85.5,6.0,15.2,0.2553191489361702,0.9731958762886599,0.93,1,6,12,1,127.4,134.33333333333337,136.11666666666667
2023-12-03 02:00:00,125.9,105.0,7.698,100.9,4,53.5,17.2,78.7,5.7,14.0,0.2553191489361702,0.9731958762886599,0.86,2,6,12,1,126.3,126.53333333333337,134.58333333333334
2023-12-03 03:00:00,125.3,105.2,7.447,99.6,5,55.60000000000001,17.3,77.2,3.5,13.5,0.2553191489361702,0.9721649484536082,0.86,3,6,12,1,125.9,125.83333333333337,133.13333333333333
2023-12-03 04:00:00,125.7,104.8,7.576,105.0,4,54.6,17.5,76.2,3.2,13.4,0.2553191489361702,0.9731958762886599,0.86,4,6,12,1,125.3,125.63333333333337,129.98333333333335
2023-12-03 05:00:00,131.1,104.0,7.663,106.0,4,56.6,17.6,77.6,3.5,13.2,0.2553191489361702,0.9731958762886599,0.93,5,6,12,1,125.7,127.36666666666672,126.95
2023-12-03 06:00:00,152.9,105.8,7.388999999999999,109.1,5,57.2,17.6,77.6,3.2,13.0,0.2553191489361702,0.9731958762886599,0.86,6,6,12,1,131.1,136.56666666666672,131.20000000000002
2023-12-03 07:00:00,158.8,104.5,7.667,99.1,5,58.40000000000001,18.6,79.7,3.8,12.8,0.2553191489361702,0.9731958762886599,0.86,7,6,12,1,152.9,147.60000000000005,136.61666666666665
2023-12-03 08:00:00,145.9,105.3,7.486,100.1,4,64.5,17.4,85.3,8.8,14.5,0.2553191489361702,0.9731958762886599,0.86,8,6,12,1,158.8,152.5333333333334,139.95000000000002
2023-12-03 09:00:00,142.9,106.7,7.558000000000001,104.2,5,62.4,16.8,95.3,14.1,16.2,0.2553191489361702,0.9731958762886599,0.86,9,6,12,1,145.9,149.20000000000005,142.88333333333335
2023-12-03 10:00:00,150.1,105.4,7.596,103.2,5,64.1,17.4,112.3,21.6,21.2,0.23404255319148937,0.9730670103092783,0.93,10,6,12,1,142.9,146.30000000000004,146.95000000000002
2023-12-03 11:00:00,146.8,105.8,7.375,104.6,4,62.6,17.7,111.1,17.5,25.0,0.2553191489361702,0.9740979381443299,0.86,11,6,12,1,150.1,146.60000000000005,149.5666666666667
2023-12-03 12:00:00,151.6,119.1,7.671,107.3,5,64.7,17.8,106.4,15.4,25.0,0.2553191489361702,0.9740979381443299,0.86,12,6,12,1,146.8,149.50000000000003,149.35
2023-12-03 13:00:00,157.0,118.6,7.432,105.2,7,61.90000000000001,17.7,106.3,31.4,28.5,0.2553191489361702,0.9731958762886599,0.86,13,6,12,1,151.6,151.80000000000004,149.05
2023-12-03 14:00:00,179.8,107.1,7.637,101.1,6,64.9,16.9,103.2,32.0,25.5,0.2553191489361702,0.9731958762886599,0.86,14,6,12,1,157.0,162.80000000000004,154.70000000000002
2023-12-03 15:00:00,177.8,110.5,7.489999999999999,104.1,5,62.1,16.5,104.2,40.0,30.1,0.23404255319148937,0.9730670103092783,0.93,15,6,12,1,179.8,171.5333333333334,160.51666666666668
2023-12-03 16:00:00,154.3,109.3,8.08,100.7,5,64.9,19.2,105.5,40.7,31.3,0.23404255319148937,0.9730670103092783,0.93,16,6,12,1,177.8,170.63333333333335,161.21666666666667
2023-12-03 17:00:00,148.9,113.0,8.062,100.1,5,63.9,19.5,93.9,40.7,31.1,0.2553191489361702,0.9731958762886599,0.8,17,6,12,1,154.3,160.3333333333334,161.5666666666667
2023-12-03 18:00:00,137.8,112.4,8.017999999999999,99.7,4,62.7,19.5,94.8,37.9,27.7,0.2553191489361702,0.9731958762886599,0.8,18,6,12,1,148.9,147.00000000000006,159.26666666666668
2023-12-03 19:00:00,147.5,113.7,8.221,101.4,5,59.0,17.3,94.7,30.2,27.0,0.2553191489361702,0.9731958762886599,0.8,19,6,12,1,137.8,144.73333333333338,157.68333333333334
2023-12-03 20:00:00,159.7,114.0,8.012,98.1,5,56.10000000000001,16.9,89.1,16.8,26.7,0.23404255319148937,0.9730670103092783,0.93,20,6,12,1,147.5,148.33333333333337,154.33333333333334
2023-12-03 21:00:00,152.7,114.7,8.236,99.5,4,57.5,16.4,88.10000000000001,4.9,27.9,0.23404255319148937,0.9730670103092783,0.93,21,6,12,1,159.7,153.30000000000004,150.15
